
																																																																																						
KODE_PABRIK	KODE_GRPOBAT	KODE_JENISOBAT	KODE_IPAOBAT	KODE_GENOBAT	KODE_ASKESOBAT	KODE_KONOBAT	KODE_OBAT	NAMA_OBAT	KEMASAN_OBAT	SATUAN_OBAT	ISI_OBAT	DOSIS_OBAT	HNAREG_OBAT	HNAPPNREG_OBAT	HNAGENPPN_OBAT	HNAOTCPPN_OBAT	HJAPPN_OBAT	HNAASKES_OBAT	HNAPPNASKES_OBAT	HKSPPN_OBAT	TGLAKTBELI_OBAT	KODE_KREDITUR	TGLAKTJUAL_OBAT	KODE_KLTLOBAT	QTYAWAL_OBAT	QTYBELI_OBAT	QTYDROPING_OBAT	QTYJUAL_OBAT	QTYAWALK_OBAT	QTYBELIK_OBAT	QTYDROPK_OBAT	QTYJUALK_OBAT	STOCKMINIM_OBAT	STOCKBESAR_OBAT	STOCKRACIK_OBAT	STOCKDPHO_OBAT	STOCKKON_OBAT	TGLBARU_OBAT	TGLEXPIRE_OBAT	QTYAKHIR_OBAT	QTYAKHIRK_OBAT	KODE_PBF	BISNIS_BARANG	KOBAT_ASKES	KODE_OPNAME	HJDS_OPNAME	HPP_OPNAME	TGL_EDIT	PEMAKAI	KODE_OUTLET	DISC1	DISC2	HARGA	BARCODE	MIN_QTY	FAKTOR1	FAKTOR2	FAKTOR3	FAKTOR4	DISC	DISCH	DISCU	DISCA	TANGGAL1	TANGGAL2	HJAR	HJAH	HJAU	HJAA	LOKASI	CAT	SUBCAT	CLAS	SUBCLAS	WKT_TRANSFER	TEMP_STOCK	VALID	KODEDEBITUR	BYR_VOUCHER	STD_OBAT	AKTIF_OBAT	TGL1	TGL2	DISC_RP	DISC_SEN	
1721	2	0	2200	12	0	0	1721222002001	TAY PIN SAN PLUS SACH@10	DUSSAC10	SAC	10	1.00	1650.00	1815.00	0.00	0.00	0.00	1500.00	1650.00	1.00	03/13/2014	ASPBFS0004	08/18/2015	1	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			1650.00	1650.00	01/16/2014	1721222002001		0.00	0.00	0.00	8997001270346	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV HERBAL	HEALTH	Traditional Medicine	Traditional Medicine	Jamu	-	0.00	Y		-	3	-	-	-	0.00	0.00	
121	2	013	0902	11	0	0	1211109022003	GRAZOLAM 1MG TAB@40	DUSTAB40	TAB	40	1.00	2455.00	2700.00	0.00	0.00	0.00	0.00	0.00	1.00	12/23/2010		03/13/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			2332.00	2332.00	08/28/2015	1211109022003		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives	-	0.00	Y		-	3	-	-	-	0.00	0.00	
121	2	013	0902	11	0	0	1211109022005	GRAZOLAM 1MG TAB@40 INHEA	DUSTAB40	TAB	40	1.00	409.00	450.00	0.00	1.00	0.00	0.00	0.00	1.00	06/29/2015		06/29/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	08/27/2015	1211109022005		0.00	0.00	0.00		10.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives	-	0.00	Y		0	3	-	-	-	0.00	0.00	
166	2	000	1702	11	0	0	1661117022001	HELTISKIN CR 10GR	TUBTUB1	TUB	1	1.00	16500.00	18150.00	0.00	1.00	0.00	0.00	0.00	1.00	08/24/2015		08/24/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	08/24/2015	1661117022001		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Dermatologicals	Topical Antifungals & Antiparasites	-	0.00	Y		0	3	-	-	-	0.00	0.00	
121	2	370	0302	11	0	0	1211103022001	HEPBQUIN 500IU 5ML INJ	VIAVIA1	VIA	1	1.00	3990000.00	4389000.00	0.00	0.00	0.00	0.00	0.00	1.00	06/24/2016		06/24/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	08/31/2015	1211103022001		0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Intravenous & Other Sterile So	Intravenous & Other Sterile Solutions	-	0.00	Y		0	3	-	-	-	0.00	0.00	
176	2	000	2300	11	0	0	1761123002005	L-CORE SACH@5	DUSSAC5	SAC	5	1.00	18500.00	20350.00	0.00	0.00	0.00	18500.00	20350.00	1.00	10/24/2014	ASPBF00399	06/12/2015	1	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			16652.00	166652.00	02/06/2014	1761123002005		7.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SUPLEMENT	PRESCRIPTION	Drugs	Vitamins & Nutritions	Vitamins & Minerals	-	0.00	Y		-	3	-	-	-	0.00	0.00	
4831	2	846	0607	11	0	0	4831106072001	RAFACORT 4MG TAB@50	DUSTAB50	TAB	50	4.00	2530.00	2783.00	0.00	1.00	0.00	2530.00	2783.00	1.00	03/06/2014	ASPBFM0031	09/05/2013	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			2200.00	2200.00	02/12/2013	4831106072001		5.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Endocrine & Metabolic System	Agents Affecting Bone Metabolism	-	0.00	Y		-	3	-	-	-	0.00	0.00	
259	2	14	01	11	1	0	2591114201023	HIPNOZ  5MG/5ML INJ AMP@5 ASK	DUSAMP5	AMP	5	1.00	6200.00	6820.00	0.00	1.00	0.00	6200.00	6820.00	1.00	01/24/2009		01/09/2013	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			6200.00	6200.00	08/27/2015	2591114201023		0.00	0.00	0.00	NB	1.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives	-	0.00	Y		-	3	-	-	-	0.00	0.00	
3382	2	0	2203	12	0	0	6391222032005	MY BABY PWD 100 FRESH FRUIT+EF	FLSFLS1	FLS	1	1.00	4545.00	5000.00	0.00	0.00	0.00	4364.00	4800.00	1.00	03/28/2014	ASPBFT0002	02/20/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			4545.00	4545.00	03/28/2014	6391222032005		0.00	0.00	0.00	8999908208309	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		BABY PRODUCTS	Baby & Child Care	Bath, Skin & Hair Care	Baby Powder, Medicated Powder	-	0.00	Y		-	3	-	-	-	0.00	0.00	
101	2	11	41	11	0	0	1011111241001	RENAQUIL 2MG TAB@100	DUSTAB100	TAB	100	2.00	2500.00	2750.00	0.00	1.00	0.00	2500.00	2750.00	1.00	02/20/2014	ASPBFK0009	09/29/2013	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	R-0116	1	BMJAYA		2200.00	2200.00	05/18/2013	1011111241001	2140100002	0.00	0.00	2200.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BMJAYA	PRESCRIPTION	Drugs	Central Nervous System	Hypnotics & Sedatives		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	12	37	12	0	0	1011212237001	RENALYTE 200ML	BTLBTL1	BTL	1	1.00	13000.00	14300.00	0.00	0.00	0.00	13000.00	14300.00	0.00	02/03/2015	ASPBFS0004	10/21/2015	1	7.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+3.00000000000000E+000	0.00	R-0110	1	BMJAYA		11000.00	11000.00	05/16/2012	1011212237001	2140100002	0.00	2.00	11000.00	8997010310316	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	16500.00	0.00	0.00	HV CERNA	HEALTH	Medicine Cabinet	Stomach	Diarrhea		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	12	41	12	0	0	1011212241001	CALOS 500MG CHEW@60	BTLTAB60	TAB	60	500.00	800.00	880.00	0.00	0.00	0.00	373.00	410.00	0.00	02/25/2015	ASPBFK0009	10/21/2015	1	45.00	0.00	0.00	45.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	C-0071	1	BMJAYA		800.00	800.00	02/13/2012	1011212241001	2140100002	5.00	0.00	880.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SUPLEMENT	PRESCRIPTION	Drugs	Vitamins & Nutritions	Vitamins & Minerals		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	12	41	12	0	0	1011212241004	FARMACROL FORTE TAB@100	DUSTAB100	TAB	100	1.00	800.00	880.00	0.00	0.00	0.00	700.00	770.00	1.00	03/11/2014	ASPBFK0009	09/26/2015	1	90.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	F-0035	1	BMJAYA		800.00	800.00	06/24/2010	1011212241004	2140100002	0.00	0.00	660.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	PENCERNAAN	HEALTH	Medicine Cabinet	Stomach	Antacid		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	12	41	12	0	0	1011212241005	FARMADOL 500MG TAB	DUSTAB100	TAB	100	500.00	280.00	308.00	0.00	0.00	0.00	260.00	286.00	0.00	01/27/2015	ASPBFK0009	10/13/2015	1	80.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.00	-	-	+7.70000000000000E+001	0.00	F-0036	1	BMJAYA		280.00	280.00	02/07/2012	1011212241005	2140100002	0.00	0.00	286.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	ANALGETIK	PRESCRIPTION	Drugs	Central Nervous System	Analgesics Non Opioid & Antipyretics		0.00	Y		0	3	-	-	-	0.00	0.00	
190	2	0	2201	12	0	0	1901222012001	FEMI PLUS (TISSUE ANTISEPTIK)	PAKPAK1	PAK	1	1.00	750.00	825.00	0.00	0.00	0.00	750.00	825.00	1.00	04/30/2014	ASPBFD0055	02/27/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			750.00	750.00	06/24/2013	1901222012001		0.00	0.00	0.00	8993053140200	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HOUSEHOLD	Household Items	Paper Products	Facial & Pocket Tissue	-	0.00	Y		-	3	-	-	-	0.00	0.00	
101	2	14	35	11	0	0	1011114235004	FARTOLIN EXP SYR 100ML	BTLBTL1	BTL	1	1.00	35000.00	38500.00	0.00	1.00	0.00	35000.00	38500.00	1.00	05/02/2014	ASPBFK0009	09/07/2015	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	F-0060	1	BMJAYA		33000.00	33000.00	08/08/2012	1011114235004	2140100002	0.00	0.00	33000.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SYR	PRESCRIPTION	Drugs	Respiratory System	Antiasthmatic & COPD Preparations		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	35	11	0	0	1011114235005	INPEPSA SUSP 200ML	BTLBTL1	BTL	1	1.00	75000.00	82500.00	0.00	1.00	0.00	73000.00	80300.00	0.00	02/14/2015	ASPBFK0009	09/12/2015	1	1.00	0.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+2.00000000000000E+000	0.00	I-0186	1	BMJAYA		75000.00	75000.00	09/04/2013	1011114235005	2140100002	0.00	0.00	73700.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SYR	PRESCRIPTION	Drugs	Gastro Intestinal & Hepatobili	Antacids, Antireflux Agents & Antiulcerants		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	0	0	1011114241001	ACETENSA 50MG TAB@30	DUSTAB30	TAB	30	50.00	9000.00	9900.00	0.00	1.00	0.00	8500.00	9350.00	1.00	05/02/2014	ASPBFK0009	03/10/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	A-0052	1			9000.00	9000.00	08/08/2012	1011114241001	2140100002	0.00	0.00	9350.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Angiotensin II Antagonists		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	0	0	1011114241020	FARMASAL 100MG TAB	DUSTAB100	TAB	100	100.00	650.00	715.00	0.00	1.00	0.00	440.00	484.00	1.00	03/18/2014	AS00000163	04/07/2015	1	22.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	F-0042	1	BMJAYA		650.00	650.00	01/09/2012	1011114241020	2140100002	0.00	0.00	484.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Anticoagulants, Antiplatelets & Fibrinolytics		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	0	0	1011114241028	FARSIX 40MG TAB	DUSTAB100	TAB	100	40.00	900.00	990.00	0.00	1.00	0.00	900.00	990.00	0.00	03/13/2014	ASPBFK0009	10/20/2015	1	13.00	0.00	-30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+4.30000000000000E+001	0.00	F-0057	1	BMJAYA		800.00	800.00	10/13/2012	1011114241028	2140100002	0.00	0.00	880.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Diuretics		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	0	0	1011114241031	FARTOLIN 2MG TAB@100	DUSTAB100	TAB	100	2.00	750.00	825.00	0.00	1.00	0.00	700.00	770.00	1.00	03/14/2013	ASPBFK0009	09/22/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	F-0061	1	BMJAYA		750.00	750.00	02/07/2012	1011114241031	2140100002	0.00	0.00	495.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	PERNAFASAN	PRESCRIPTION	Drugs	Respiratory System	Antiasthmatic & COPD Preparations		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	0	0	1011114241061	SHAROX 500MG TAB	DUSTAB20	TAB	20	500.00	21000.00	23100.00	0.00	1.00	0.00	20000.00	22000.00	1.00	05/02/2014	ASPBFK0009	03/05/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	S-0358	1	BMJAYA		21000.00	21000.00	01/25/2012	1011114241061	2140100002	0.00	0.00	21175.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BMJAYA	PRESCRIPTION	Drugs	Anti-Infectives ( Systemic )	Cephalosporins		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	1	0	1011114241014	FARGOXIN 0.25MG TAB	DUSTAB100	TAB	100	0.25	250.00	275.00	0.00	1.00	0.00	260.00	286.00	0.00	03/07/2014	ASPBFK0009	10/04/2015	1	70.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+5.00000000000000E+001	0.00	F-0026	1	BMJAYA		182.00	182.00	06/28/2011	1011114241014	2140100002	30.00	0.00	275.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Calcium Antagonis		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	1	0	1011114241035	GLUDEPATIC 500MG TAB@100	DUSTAB100	TAB	100	500.00	400.00	440.00	0.00	1.00	0.00	414.00	455.00	0.00	02/14/2015	ASPBFK0009	10/16/2015	1	60.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+3.00000000000000E+001	0.00	G-0186	1	BMJAYA		269.00	269.00	06/24/2013	1011114241035	2140100002	35.00	0.00	440.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	DIAB/LIPID	PRESCRIPTION	Drugs	Endocrine & Metabolic System	Antidiabetic Agents		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	1	0	1011114241051	RENADINAC 50MG TAB@100	DUSTAB100	TAB	100	50.00	563.20	620.00	0.00	1.00	0.00	563.00	620.00	0.00	01/27/2015	ASPBFK0009	10/24/2015	1	50.00	0.00	-100.00	70.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	1.00	-	-	+8.00000000000000E+001	0.00	R-0106	1	BMJAYA		338.00	338.00	07/30/2013	1011114241051	2140100002	40.00	0.00	605.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	ANALGETIK	PRESCRIPTION	Drugs	Central Nervous System	Nonsteroidal Anti Inflammatory Agents		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	41	11	1	0	1011114241038	TIARYT 200MG TAB	BTLTAB30	TAB	30	200.00	3800.00	4180.00	0.00	1.00	0.00	3950.00	4345.00	1.00	04/29/2014	ASPBFK0009	06/18/2015	1	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	T-0254	1	BMJAYA		3555.00	3555.00	06/04/2013	1011114241038	2140100002	10.00	0.00	4180.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Calcium Antagonis		0.00	Y		0	3	-	-	-	0.00	0.00	
101	2	14	51	11	1	0	1011114251001	SIMARC 2MG TAB	DUSTAB100	TAB	100	2.00	1300.00	1430.00	0.00	1.00	0.00	1365.00	1502.00	1.00	04/25/2014	AS00000328	05/26/2015	1	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	S-0396	1	BMJAYA		1365.00	1365.00	07/08/2013	1011114251001	2140100002	0.00	0.00	1320.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Anticoagulants, Antiplatelets & Fibrinolytics		0.00	Y		0	3	-	-	-	0.00	0.00	
106	2	14	41	11	1	0	1061114241007	METHOTREXATE 2.5MG TAB EBW	DUSTAB50	TAB	50	3.00	2100.00	2310.00	0.00	1.00	0.00	2100.00	2310.00	1.00	03/26/2014	ASPBFA0016	08/12/2015	1	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1	BMJAYA		2100.00	2100.00	06/04/2013	1061114241007	2140100002	0.00	0.00	2310.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	LAIN LAIN	PRESCRIPTION	Drugs	Oncology	Cytotoxic Chemotherapy		0.00	Y		0	3	-	-	-	0.00	0.00	
108	2	14	03	11	0	0	1081114203002	LIPANTHYL 100MG CAP@48	DUSCAP48	CAP	48	100.00	7744.00	8518.00	0.00	1.00	0.00	7376.00	8114.00	1.00	04/04/2014	ASPBFC0010	07/07/2015	1	39.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	L-0311	1	BMJAYA		7163.00	7163.00	05/28/2013	1081114203002	2140100002	7.50	0.00	6820.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	DIAB/LIPID	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Dyslipidemic Agents		0.00	Y		0	3	-	-	-	0.00	0.00	
108	2	14	03	11	0	0	1081114203003	LIPANTHYL 200MG CAP@30	DUSCAP30	CAP	30	200.00	17466.60	19213.00	0.00	1.00	0.00	15120.00	16632.00	1.00	04/04/2014	ASPBFC0010	05/04/2015	1	60.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	L-0312	1	BMJAYA		16157.00	16157.00	02/08/2012	1081114203003	2140100002	7.50	0.00	15378.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	DIAB/LIPID	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Dyslipidemic Agents		0.00	Y		0	3	-	-	-	0.00	0.00	
108	2	14	03	11	0	0	1081114203004	LIPANTHYL 300MG CAP@30	DUSCAP30	CAP	30	300.00	17467.00	19213.00	0.00	1.00	0.00	15120.00	16632.00	1.00	02/03/2015	ASPBFC0010	02/03/2015	1	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	L-0313	1	BMJAYA		16157.00	16157.00	07/03/2011	1081114203004	2140100002	7.50	0.00	15378.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	DIAB/LIPID	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Dyslipidemic Agents		0.00	Y		0	3	-	-	-	0.00	0.00	
109	2	14	41	11	0	0	1091114241001	KETOSTERIL 600MG TAB@100	DUSTAB100	TAB	100	600.00	6900.00	7590.00	0.00	1.00	0.00	6900.00	7590.00	1.00	05/02/2014	ASPBFA0013	07/16/2015	1	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00	K-0228	1	BMJAYA		6600.00	6600.00	12/23/2013	1091114241001	2140100002	0.00	0.00	7260.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SIST.KEMIH	PRESCRIPTION	Drugs	Genito-Urinary System	Urinary Antiseptics		0.00	Y		0	3	-	-	-	0.00	0.00	
116	2	14	18	11	0	0	1171114218012	FLIXOTIDE 0.5MG NEBULES@10	DUSBH10	BH	10	1.00	17400.00	19140.00	0.00	1.00	0.00	14164.00	15580.00	1.00	04/29/2014	ASPBFA0013	08/02/2015	1	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			17400.00	17400.00	11/15/2010	1171114218012	2140100002	0.00	0.00	19140.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	INH/NEBU	PRESCRIPTION	Drugs	Respiratory System	Antiasthmatic & COPD Preparations		0.00	Y		0	3	-	-	-	0.00	0.00	
117	2	14	41	11	0	0	1171114241004	IMURAN 50MG TAB@100	DUSTAB100	TAB	100	50.00	6809.00	7490.00	0.00	1.00	0.00	6809.00	7490.00	0.00	11/18/2014	ASPBFA0013	10/22/2015	1	59.00	0.00	-100.00	66.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+9.30000000000000E+001	0.00	I-0095	1			6809.00	6809.00	09/19/2013	1171114241004	2140100002	0.00	0.00	7490.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HISTAMIN	PRESCRIPTION	Drugs	Musculo-Skeletal System	Disease Modifying Anti-Rheumatic Drugs		0.00	Y		0	3	-	-	-	0.00	0.00	
3382	2	30	21	12	0	0	4151230221001	MARINA HBL UV EXT WHITE 200ML	FLSFLS1	FLS	1	1.00	7191.00	7910.00	0.00	0.00	0.00	6736.00	7410.00	1.00	03/18/2014	ASPBFT0002	02/07/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+0.00000000000000E+000	0.00		1			7191.00	7191.00	03/17/2014	4151230221001		0.00	0.00	0.00	8999908010704	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PERSONAL & BEAU	Beauty Care	Skin Care	Body Lotions, Cream, Oil		0.00	Y		-	3	-	-	-	0.00	0.00	
118	2	12	12	12	0	0	1181212212001	INSTO TM 15ML	FLSFLS1	FLS	1	1.00	12982.00	14280.00	0.00	0.00	0.00	12364.00	13600.00	0.00	02/02/2015	ASPBFA0013	10/01/2015	1	1.00	0.00	-12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	-	-	+1.30000000000000E+001	0.00	I-0191	1	BMJAYA		11949.00	11949.00	04/02/2012	1181212212001	2140100002	3.00	0.00	10300.00	8992695203540	1.00	1.30	1.25	1.15	1.25	5.00	5.00	5.00	5.00	04/01/2015	04/30/2015	0.00	0.00	0.00	0.00	KRIM HV	HEALTH	Medicine Cabinet	Ear, Eye & Nose	Eye Drops, Washes		0.00	Y		0	3	-	-	-	0.00	0.00	
